endtime,currQr,prevQr,stationName,failureCode,tipoFalla,resultado,notes
2026-06-09 10:46:55.420,B1-080626-00-K16F90,B1-080626-00-K16F90,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-002,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133412"", ""label_qr"": ""B1-080626-00-K16F90"", ""pcba_qr"": ""0B-131025-03-Y17073"", ""mac_id"": ""D6:30:9D:4F:02:DA"", ""rssi_dbm"": -73, ""battery_voltage_v"": null, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-09 10:47:37.990,B1-080626-01-K16F91,B1-080626-01-K16F91,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133412"", ""label_qr"": ""B1-080626-01-K16F91"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""06:2D:99:2F:94:22"", ""rssi_dbm"": -71, ""battery_voltage_v"": 4.8, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-09 14:25:42.403,B1-080626-00-K17150,B1-080626-00-K17150,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133498"", ""label_qr"": ""B1-080626-00-K17150"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0004323"", ""mac_id"": ""CB:1F:94:EB:9C:FC"", ""rssi_dbm"": -31, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-09 15:15:03.377,B1-080626-04-K17154,B1-080626-04-K17154,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133498"", ""label_qr"": ""B1-080626-04-K17154"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0001993"", ""mac_id"": ""DC:9B:8E:FE:B6:EE"", ""rssi_dbm"": -36, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-09 14:37:23.257,B1-080626-04-K17154,B1-080626-04-K17154,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133498"", ""label_qr"": ""B1-080626-04-K17154"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0001993"", ""mac_id"": ""DC:9B:8E:FE:B6:EE"", ""rssi_dbm"": -36, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-09 14:37:53.260,B1-080626-04-K17154,B1-080626-04-K17154,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133498"", ""label_qr"": ""B1-080626-04-K17154"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0001993"", ""mac_id"": ""DC:9B:8E:FE:B6:EE"", ""rssi_dbm"": -36, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-09 14:56:48.840,B1-090626-04-L17644,B1-090626-04-L17644,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133498"", ""label_qr"": ""B1-090626-04-L17644"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""UNKNOWN"", ""rssi_dbm"": null, ""battery_voltage_v"": null, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-10 12:19:13.840,B1-090626-01-L17701,B1-090626-01-L17701,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133498"", ""label_qr"": ""B1-090626-01-L17701"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""3F:48:3B:B7:23:4B"", ""rssi_dbm"": -81, ""battery_voltage_v"": 4.9, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-10 12:08:53.130,B1-090626-01-L17701,B1-090626-01-L17701,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133498"", ""label_qr"": ""B1-090626-01-L17701"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0002282"", ""mac_id"": ""C1:09:0E:4A:56:8D"", ""rssi_dbm"": -31, ""battery_voltage_v"": 3.3, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-10 12:09:33.167,B1-090626-01-L17701,B1-090626-01-L17701,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133498"", ""label_qr"": ""B1-090626-01-L17701"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0002282"", ""mac_id"": ""C1:09:0E:4A:56:8D"", ""rssi_dbm"": -31, ""battery_voltage_v"": 3.3, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-10 12:10:23.170,B1-090626-01-L17701,B1-090626-01-L17701,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133498"", ""label_qr"": ""B1-090626-01-L17701"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0002282"", ""mac_id"": ""C1:09:0E:4A:56:8D"", ""rssi_dbm"": -31, ""battery_voltage_v"": 3.3, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-10 12:12:46.320,B1-090626-02-L17482,B1-090626-02-L17482,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133498"", ""label_qr"": ""B1-090626-02-L17482"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""2F:58:81:4E:95:A2"", ""rssi_dbm"": -86, ""battery_voltage_v"": null, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-10 12:39:14.053,B1-090626-02-L17722,B1-090626-02-L17722,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133498"", ""label_qr"": ""B1-090626-02-L17722"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0001421"", ""mac_id"": ""EA:56:13:D0:0C:A4"", ""rssi_dbm"": -33, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-10 12:38:33.043,B1-090626-02-L17722,B1-090626-02-L17722,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133498"", ""label_qr"": ""B1-090626-02-L17722"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0001421"", ""mac_id"": ""EA:56:13:D0:0C:A4"", ""rssi_dbm"": -34, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-10 12:40:03.017,B1-090626-02-L17722,B1-090626-02-L17722,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133498"", ""label_qr"": ""B1-090626-02-L17722"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0001421"", ""mac_id"": ""EA:56:13:D0:0C:A4"", ""rssi_dbm"": -31, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-10 12:52:31.373,B1-090626-01-L17741,B1-090626-01-L17741,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133498"", ""label_qr"": ""B1-090626-01-L17741"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""UNKNOWN"", ""rssi_dbm"": null, ""battery_voltage_v"": null, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-10 12:54:11.223,B1-090626-01-L17741,B1-090626-01-L17741,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133498"", ""label_qr"": ""B1-090626-01-L17741"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""UNKNOWN"", ""rssi_dbm"": null, ""battery_voltage_v"": null, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-10 12:55:54.750,B1-090626-01-L17741,B1-090626-01-L17741,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133498"", ""label_qr"": ""B1-090626-01-L17741"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""UNKNOWN"", ""rssi_dbm"": null, ""battery_voltage_v"": null, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-10 14:06:06.513,B1-090626-00-L17730,B1-090626-00-L17730,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133498"", ""label_qr"": ""B1-090626-00-L17730"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0002277"", ""mac_id"": ""D0:48:7A:64:8B:A4"", ""rssi_dbm"": -31, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-10 14:05:36.457,B1-090626-00-L17730,B1-090626-00-L17730,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133498"", ""label_qr"": ""B1-090626-00-L17730"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0002277"", ""mac_id"": ""D0:48:7A:64:8B:A4"", ""rssi_dbm"": -32, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-10 14:09:27.103,B1-090626-00-L17730,B1-090626-00-L17730,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133498"", ""label_qr"": ""B1-090626-00-L17730"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0002277"", ""mac_id"": ""D0:48:7A:64:8B:A4"", ""rssi_dbm"": -31, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-10 14:32:05.930,B1-090626-01-L17531,B1-090626-01-L17531,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133498"", ""label_qr"": ""B1-090626-01-L17531"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0003883"", ""mac_id"": ""C3:B3:4B:C4:F7:DB"", ""rssi_dbm"": -31, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-10 14:31:35.853,B1-090626-01-L17531,B1-090626-01-L17531,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133498"", ""label_qr"": ""B1-090626-01-L17531"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0003883"", ""mac_id"": ""C3:B3:4B:C4:F7:DB"", ""rssi_dbm"": -40, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-10 14:42:25.843,B1-090626-01-L17531,B1-090626-01-L17531,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133498"", ""label_qr"": ""B1-090626-01-L17531"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0003883"", ""mac_id"": ""C3:B3:4B:C4:F7:DB"", ""rssi_dbm"": -32, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-10 14:43:05.827,B1-090626-01-L17531,B1-090626-01-L17531,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133498"", ""label_qr"": ""B1-090626-01-L17531"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0003883"", ""mac_id"": ""C3:B3:4B:C4:F7:DB"", ""rssi_dbm"": -32, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-10 14:53:31.913,B1-100626-02-K17902,B1-100626-02-K17902,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133498"", ""label_qr"": ""B1-100626-02-K17902"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0001058"", ""mac_id"": ""DC:0E:39:1A:A6:26"", ""rssi_dbm"": -32, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-10 14:52:51.933,B1-100626-02-K17902,B1-100626-02-K17902,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133498"", ""label_qr"": ""B1-100626-02-K17902"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0001058"", ""mac_id"": ""DC:0E:39:1A:A6:26"", ""rssi_dbm"": -32, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-10 15:05:47.337,B1-090626-00-L17780,B1-090626-00-L17780,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133498"", ""label_qr"": ""B1-090626-00-L17780"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""13:F6:07:8E:8B:B4"", ""rssi_dbm"": -91, ""battery_voltage_v"": 23.3, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-10 15:58:32.923,B1-090626-04-L17764,"TITANITE V2.0.3.2,002-P10,1226,0002276",Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133576"", ""label_qr"": ""B1-090626-04-L17764"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""0D:63:A0:72:E3:67"", ""rssi_dbm"": -63, ""battery_voltage_v"": 10.4, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-10 15:58:16.533,B1-100626-05-K17905,B1-100626-05-K17905,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133576"", ""label_qr"": ""B1-100626-05-K17905"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""10:62:81:3F:C6:05"", ""rssi_dbm"": -84, ""battery_voltage_v"": 21.3, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
